Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,29,27,2319,25.8,0,6,0,0,0,10,0,0,0.23,0.23,0,0.23,0.7,0.7,4,4.7,0.03,0.16,0.18,0.03,0.18
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,33,33,2906,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,27,25,2179,24.2,1,1,1,0,0,4,1,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.9,1.6,0.03,0.04,0.07,0.03,0.07
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,13,12,1056,11.7,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0.1,0,0,0.01,0,0.01
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,27,19,1886,21,10,0,9,1,1,4,0,0.48,0,0.48,0.43,0.43,7.3,6.6,1.7,8.3,0.35,0.08,0.43,0.31,0.4
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,26,23,2058,22.9,0,0,0,0,0,9,0,0,0,0,0,0,0.6,0.6,2.3,2.8,0.02,0.1,0.12,0.02,0.12
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,24,17,1500,16.7,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,1.2,1.4,0.01,0.07,0.09,0.01,0.09
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,4,3,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,17,10,1041,11.6,2,0,2,0,0,2,0,0.17,0,0.17,0.17,0.17,1.6,1.6,1.2,2.8,0.14,0.1,0.24,0.14,0.24
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,25,16,1703,18.9,2,0,2,0,0,3,0,0.11,0,0.11,0.11,0.11,1.6,1.6,1,2.6,0.08,0.05,0.14,0.08,0.14
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,31,30,2615,29.1,2,4,2,0,0,5,0,0.07,0.14,0.21,0.07,0.21,3.1,3.1,4.2,7.3,0.11,0.14,0.25,0.11,0.25
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,4,3,280,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0,0.08,0.08,0,0.08
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,7,3,350,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,0.1,0.8,0.18,0.02,0.2,0.18,0.2
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,16,11,985,10.9,1,1,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,1.7,1.7,0.9,2.5,0.15,0.08,0.23,0.15,0.23
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,14,1,358,4,1,0,1,0,0,4,0,0.25,0,0.25,0.25,0.25,0.6,0.6,0.1,0.7,0.15,0.03,0.18,0.15,0.18
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,33,25,2155,23.9,7,5,7,0,0,1,0,0.29,0.21,0.5,0.29,0.5,9.2,9.2,3.8,13,0.38,0.16,0.54,0.38,0.54
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,1,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,36,36,3039,33.8,8,7,8,0,1,5,0,0.24,0.21,0.44,0.24,0.44,5.3,4.6,7,11.6,0.16,0.21,0.36,0.13,0.34
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,11,8,790,8.8,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.4,0.7,0.04,0.04,0.08,0.04,0.08
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,27,27,2371,26.3,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,2.8,2.8,0.1,2.9,0.11,0,0.11,0.11,0.11
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,30,25,2270,25.2,1,3,1,0,0,3,3,0.04,0.12,0.16,0.04,0.16,2.1,2.1,2.3,4.4,0.08,0.09,0.17,0.08,0.17
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,22,12,994,11,1,0,1,0,0,2,0,0.09,0,0.09,0.09,0.09,0.5,0.5,0.9,1.4,0.04,0.08,0.12,0.04,0.12
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,27,25,2153,23.9,2,4,2,0,0,4,0,0.08,0.17,0.25,0.08,0.25,0.8,0.8,3.2,4.1,0.03,0.14,0.17,0.03,0.17
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,21,21,1778,19.8,1,1,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,0.6,0.6,0.4,1,0.03,0.02,0.05,0.03,0.05
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,4,3,213,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.12,0.06,0.18,0.12,0.18
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,27,25,2259,25.1,4,3,4,0,0,2,0,0.16,0.12,0.28,0.16,0.28,3.1,3.1,3.9,7,0.12,0.16,0.28,0.12,0.28
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.48,0,0.48,0.48,0.48
2300,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,eng Premier League,28,1989,12,9,761,8.5,0,1,0,0,0,3,0,0,0.12,0.12,0,0.12,0.3,0.3,0.7,1,0.03,0.09,0.12,0.03,0.12
2301,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,21,1995,24,7,940,10.4,2,1,2,0,0,0,0,0.19,0.1,0.29,0.19,0.29,4,4,1.2,5.3,0.39,0.12,0.51,0.39,0.51
2302,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,35,15,1533,17,6,4,6,0,0,0,0,0.35,0.23,0.59,0.35,0.59,3.8,3.2,1.6,4.9,0.23,0.1,0.32,0.19,0.29
2303,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,29,28,2430,27,9,11,9,0,0,5,0,0.33,0.41,0.74,0.33,0.74,6.5,6.5,7.1,13.7,0.24,0.26,0.5,0.24,0.5
2304,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,25,23,2078,23.1,1,1,1,0,0,2,1,0.04,0.04,0.09,0.04,0.09,0.6,0.6,0.9,1.5,0.03,0.04,0.07,0.03,0.07
2305,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Roma,it Serie A,23,1994,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04
2306,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,25,24,2115,23.5,1,1,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,0.6,0.6,0.3,0.9,0.03,0.01,0.04,0.03,0.04
2307,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34,34,3060,34,1,0,1,0,0,3,0,0.03,0,0.03,0.03,0.03,1.8,1.8,0.2,2,0.05,0,0.06,0.05,0.06
2308,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,38,36,2998,33.3,14,4,14,0,0,3,0,0.42,0.12,0.54,0.42,0.54,14.6,14.6,3.4,18,0.44,0.1,0.54,0.44,0.54
2310,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,21,1996,6,3,318,3.5,1,0,1,0,0,1,0,0.28,0,0.28,0.28,0.28,0.1,0.1,0,0.1,0.04,0,0.04,0.04,0.04
2311,Stefan Simić\Stefan-Simic,cz CZE,DF,Crotone,it Serie A,22,1995,9,6,555,6.2,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0,0.2,0.03,0,0.03,0.03,0.03
2312,David Simón\David-Simon,es ESP,DF,Las Palmas,es La Liga,28,1988,11,6,723,8,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,1.2,1.4,0.02,0.15,0.17,0.02,0.17
2313,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,28,27,2306,25.6,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02
2314,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,1,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,20,1997,6,1,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0.1,1.2,0.63,0.07,0.69,0.63,0.69
2316,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,eng Premier League,20,1996,4,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,0.16
2317,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,33,27,2194,24.4,10,3,10,0,1,5,1,0.41,0.12,0.53,0.41,0.53,11.8,11.1,2.6,13.7,0.48,0.11,0.59,0.45,0.56
2318,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,24,24,2051,22.8,1,1,1,0,0,9,2,0.04,0.04,0.09,0.04,0.09,1.5,1.5,0.7,2.1,0.06,0.03,0.09,0.06,0.09
2319,Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,de Bundesliga,29,1988,5,4,435,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01
2320,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37,37,3330,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,32,15,1386,15.4,1,1,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,3.2,3.2,2.4,5.6,0.21,0.15,0.36,0.21,0.36
2322,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,34,31,2500,27.8,5,7,5,0,0,2,0,0.18,0.25,0.43,0.18,0.43,3.8,3.8,4.6,8.3,0.13,0.16,0.3,0.13,0.3
2323,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,20,1996,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,35,35,3048,33.9,4,0,4,0,0,8,0,0.12,0,0.12,0.12,0.12,1.8,1.8,1.4,3.2,0.05,0.04,0.09,0.05,0.09
2325,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,22,1995,38,38,3420,38,4,0,4,0,0,2,0,0.11,0,0.11,0.11,0.11,2.8,2.8,0.2,3,0.07,0.01,0.08,0.07,0.08
2327,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,12,2,249,2.8,1,1,1,0,0,0,0,0.36,0.36,0.72,0.36,0.72,1.2,1.2,0.1,1.2,0.44,0.03,0.47,0.44,0.47
2328,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,4,1,132,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.26,0.26,0,0.26
2329,Naïm Sliti\Naim-Sliti,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,31,26,2291,25.5,7,6,5,2,2,2,0,0.27,0.24,0.51,0.2,0.43,5.5,4,5,9,0.22,0.2,0.41,0.16,0.35
2330,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,29,28,2536,28.2,4,0,4,0,0,4,0,0.14,0,0.14,0.14,0.14,3.2,3.2,0.5,3.7,0.11,0.02,0.13,0.11,0.13
2331,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,27,22,2071,23,1,3,1,0,0,6,0,0.04,0.13,0.17,0.04,0.17,0.5,0.5,1.3,1.8,0.02,0.06,0.08,0.02,0.08
2332,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,24,21,1904,21.2,0,1,0,0,0,7,0,0,0.05,0.05,0,0.05,0.2,0.2,1.8,1.9,0.01,0.08,0.09,0.01,0.09
2333,Wesley Sneijder\Wesley-Sneijder,nl NED,MFFW,Nice,fr Ligue 1,33,1984,5,4,399,4.4,0,1,0,0,0,0,0,0,0.23,0.23,0,0.23,0.6,0.6,0.6,1.2,0.14,0.14,0.28,0.14,0.28
2334,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,25,1991,32,32,2794,31,0,3,0,0,0,3,0,0,0.1,0.1,0,0.1,0.7,0.7,3.1,3.8,0.02,0.1,0.12,0.02,0.12
2335,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,eng Premier League,20,1997,24,12,1238,13.8,2,0,2,0,0,2,0,0.15,0,0.15,0.15,0.15,1.8,1.8,1.2,3.1,0.13,0.09,0.22,0.13,0.22
2336,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,25,1992,28,15,1474,16.4,3,3,3,0,0,5,0,0.18,0.18,0.37,0.18,0.37,3.1,3.1,1.2,4.3,0.19,0.08,0.26,0.19,0.26
2337,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,21,5,596,6.6,1,1,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,2.9,2.9,2,4.9,0.45,0.31,0.76,0.45,0.76
2338,Carlos Soler\Carlos-Soler,es ESP,MFFW,Valencia,es La Liga,20,1997,33,27,2357,26.2,1,4,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,4,4,2.9,6.9,0.15,0.11,0.26,0.15,0.26
2339,Somália\Somalia,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,27,23,2001,22.2,1,0,1,0,0,2,0,0.04,0,0.04,0.04,0.04,2.1,2.1,1.8,3.9,0.09,0.08,0.17,0.09,0.17
2340,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,30,30,2625,29.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,Kévin Soni\Kevin-Soni,cm CMR,MF,Girona,es La Liga,19,1998,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,1.3,1.3,0.1,1.4,0.04,0,0.05,0.04,0.05
2343,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,27,1990,22,20,1687,18.7,0,1,0,0,0,4,0,0,0.05,0.05,0,0.05,0.3,0.3,0.4,0.7,0.02,0.02,0.04,0.02,0.04
2344,David Soria\David-Soria,es ESP,GK,Sevilla,es La Liga,24,1993,15,15,1263,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Villarreal,es La Liga,26,1991,22,11,1140,12.7,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0.6,2.5,0.16,0.04,0.2,0.16,0.2
2346,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Rayan Souici\Rayan-Souici,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,14,14,1192,13.2,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.01,0,0.01
2350,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,18,1999,14,3,512,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.04,0.04,0,0.04
2351,Samuel Souprayen\Samuel-Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,22,19,1582,17.6,0,0,0,0,0,2,2,0,0,0,0,0,0.2,0.2,0.5,0.7,0.01,0.03,0.04,0.01,0.04
2352,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,29,27,2415,26.8,0,3,0,0,0,4,0,0,0.11,0.11,0,0.11,0.3,0.3,2,2.2,0.01,0.07,0.08,0.01,0.08
2353,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Freiburg,de Bundesliga,21,1996,26,25,2153,23.9,1,0,1,0,0,5,2,0.04,0,0.04,0.04,0.04,1,1,0,1,0.04,0,0.04,0.04,0.04
2354,Luca Sparandeo\Luca-Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,1,0,32,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,18,17,1503,16.7,0,3,0,0,0,1,0,0,0.18,0.18,0,0.18,0.6,0.6,2.4,2.9,0.03,0.14,0.18,0.03,0.18
2357,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,21,20,1798,20,0,0,0,0,0,7,0,0,0,0,0,0,0.6,0.6,0.1,0.7,0.03,0.01,0.04,0.03,0.04
2358,Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,37,37,3202,35.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,26,10,870,9.7,3,1,3,0,0,1,0,0.31,0.1,0.41,0.31,0.41,2.8,2.8,0.7,3.5,0.3,0.07,0.37,0.3,0.37
2360,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,23,1993,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03
2361,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,5,4,335,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.02,0.01,0.03,0.02,0.03
2362,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,28,24,2197,24.4,0,2,0,0,0,4,0,0,0.08,0.08,0,0.08,0,0,1,1,0,0.04,0.04,0,0.04
2363,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,19,17,1286,14.3,5,2,4,1,1,1,0,0.35,0.14,0.49,0.28,0.42,3.6,2.8,2.2,5,0.25,0.15,0.4,0.2,0.34
2364,Caleb Stanko\Caleb-Stanko,us USA,DFMF,Freiburg,de Bundesliga,24,1993,6,1,191,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01
2365,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,26,25,2210,24.6,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,0.5,2.1,0.07,0.02,0.08,0.07,0.08
2366,Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,18,1999,9,3,401,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0.01,0.07,0.08,0.01,0.08
2368,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,16,6,659,7.3,0,0,0,0,0,3,0,0,0,0,0,0,1.3,1.3,1.1,2.4,0.18,0.16,0.34,0.18,0.34
2369,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,7,5,372,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,0,0.7,0.17,0.01,0.18,0.17,0.18
2370,Pascal Stenzel\Pascal-Stenzel,de GER,DFMF,Freiburg,de Bundesliga,21,1996,25,21,1941,21.6,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06
2371,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36,36,3240,36,0,3,0,0,0,6,0,0,0.08,0.08,0,0.08,1,1,2,3,0.03,0.06,0.08,0.03,0.08
2372,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22,22,1980,22,2,0,2,0,0,6,1,0.09,0,0.09,0.09,0.09,1.4,1.4,0.1,1.5,0.07,0,0.07,0.07,0.07
2373,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,22,1995,22,6,713,7.9,5,0,5,0,0,1,0,0.63,0,0.63,0.63,0.63,2.1,2.1,0.3,2.4,0.27,0.04,0.31,0.27,0.31
2374,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Nantes,fr Ligue 1,22,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2375,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,33,29,2587,28.7,18,11,17,1,1,4,2,0.63,0.38,1.01,0.59,0.97,17.2,16.2,6.4,22.6,0.6,0.22,0.82,0.56,0.79
2376,Ognjen Stijepović\Ognjen-Stijepovic,me MNE,MF,Sampdoria,it Serie A,17,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,31,31,2727,30.3,6,3,6,0,0,5,0,0.2,0.1,0.3,0.2,0.3,7.5,7.5,6.2,13.7,0.25,0.2,0.45,0.25,0.45
2378,Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.15,0.06,0.21,0.15,0.21
2379,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,it Serie A,26,1991,32,26,2133,23.7,2,4,2,0,0,5,0,0.08,0.17,0.25,0.08,0.25,2,1.5,2,3.5,0.08,0.09,0.17,0.06,0.15
2380,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,18,16,1302,14.5,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,0,1.3,0.09,0,0.09,0.09,0.09
2381,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
2382,Ivan Strinić\Ivan-Strinic,hr CRO,DF,Sampdoria,it Serie A,30,1987,17,16,1251,13.9,0,2,0,0,0,2,0,0,0.14,0.14,0,0.14,0,0,0.9,0.9,0,0.06,0.06,0,0.06
2383,Tobias Strobl\Tobias-Strobl,de GER,MF,M'Gladbach,de Bundesliga,27,1990,4,1,115,1.3,0,1,0,0,0,0,0,0,0.78,0.78,0,0.78,0,0,0.5,0.5,0,0.43,0.43,0,0.43
2384,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,27,1990,32,26,2258,25.1,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,2.9,2.9,1.5,4.4,0.12,0.06,0.17,0.12,0.17
